TimeId,GameId,Day,Month,Year,StartTime
1242,2018R0101,22,3,2018,7:25 PM
1243,2018R0102,23,3,2018,7:50 PM
1244,2018R0103,24,3,2018,3:35 PM
1245,2018R0104,24,3,2018,4:05 PM
1246,2018R0105,24,3,2018,6:25 PM
1247,2018R0106,24,3,2018,7:25 PM
1248,2018R0107,25,3,2018,1:10 PM
1249,2018R0108,25,3,2018,3:20 PM
1250,2018R0109,25,3,2018,4:20 PM
1251,2018R0201,29,3,2018,7:20 PM
1252,2018R0202,30,3,2018,4:20 PM
1253,2018R0203,31,3,2018,1:45 PM
1254,2018R0204,31,3,2018,4:35 PM
1255,2018R0205,31,3,2018,6:25 PM
1256,2018R0206,31,3,2018,5:10 PM
1257,2018R0207,1,4,2018,3:20 PM
1258,2018R0208,1,4,2018,4:40 PM
1259,2018R0209,2,4,2018,3:20 PM
1260,2018R0301,6,4,2018,7:50 PM
1261,2018R0302,7,4,2018,1:15 PM
1262,2018R0303,7,4,2018,2:10 PM
1263,2018R0304,7,4,2018,2:35 PM
1264,2018R0305,7,4,2018,7:25 PM
1265,2018R0306,7,4,2018,7:25 PM
1266,2018R0307,8,4,2018,1:10 PM
1267,2018R0308,8,4,2018,3:20 PM
1268,2018R0309,8,4,2018,2:40 PM
1269,2018R0401,13,4,2018,7:20 PM
1270,2018R0402,14,4,2018,1:45 PM
1271,2018R0403,14,4,2018,2:10 PM
1272,2018R0404,14,4,2018,4:35 PM
1273,2018R0405,14,4,2018,7:25 PM
1274,2018R0406,14,4,2018,6:10 PM
1275,2018R0407,15,4,2018,1:10 PM
1276,2018R0408,15,4,2018,3:20 PM
1277,2018R0409,15,4,2018,4:40 PM
1278,2018R0501,20,4,2018,7:50 PM
1279,2018R0502,21,4,2018,1:45 PM
1280,2018R0503,21,4,2018,4:35 PM
1281,2018R0504,21,4,2018,7:10 PM
1282,2018R0505,21,4,2018,6:15 PM
1283,2018R0506,22,4,2018,3:20 PM
1284,2018R0507,22,4,2018,4:45 PM
1285,2018R0508,24,4,2018,7:25 PM
1286,2018R0509,25,4,2018,3:20 PM
1287,2018R0601,27,4,2018,7:50 PM
1288,2018R0602,28,4,2018,1:45 PM
1289,2018R0603,28,4,2018,2:10 PM
1290,2018R0604,28,4,2018,4:35 PM
1291,2018R0605,28,4,2018,7:25 PM
1292,2018R0606,28,4,2018,7:10 PM
1293,2018R0607,29,4,2018,1:10 PM
1294,2018R0608,29,4,2018,3:20 PM
1295,2018R0609,29,4,2018,2:40 PM
1296,2018R0701,4,5,2018,7:50 PM
1297,2018R0702,5,5,2018,1:45 PM
1298,2018R0703,5,5,2018,2:10 PM
1299,2018R0704,5,5,2018,2:35 PM
1300,2018R0705,5,5,2018,7:25 PM
1301,2018R0706,5,5,2018,7:10 PM
1302,2018R0707,6,5,2018,1:10 PM
1303,2018R0708,6,5,2018,3:20 PM
1304,2018R0709,6,5,2018,4:40 PM
1305,2018R0801,11,5,2018,7:50 PM
1306,2018R0802,12,5,2018,1:45 PM
1307,2018R0803,12,5,2018,2:10 PM
1308,2018R0804,12,5,2018,4:35 PM
1309,2018R0805,12,5,2018,4:40 PM
1310,2018R0806,12,5,2018,7:25 PM
1311,2018R0807,12,5,2018,6:10 PM
1312,2018R0808,13,5,2018,1:10 PM
1313,2018R0809,13,5,2018,3:20 PM
1314,2018R0901,18,5,2018,7:20 PM
1315,2018R0902,19,5,2018,1:45 PM
1316,2018R0903,19,5,2018,1:15 PM
1317,2018R0904,19,5,2018,4:35 PM
1318,2018R0905,19,5,2018,7:25 PM
1319,2018R0906,19,5,2018,7:25 PM
1320,2018R0907,20,5,2018,1:10 PM
1321,2018R0908,20,5,2018,3:20 PM
1322,2018R0909,20,5,2018,2:40 PM
1323,2018R1001,25,5,2018,7:50 PM
1324,2018R1002,26,5,2018,1:45 PM
1325,2018R1003,26,5,2018,4:35 PM
1326,2018R1004,26,5,2018,7:25 PM
1327,2018R1005,26,5,2018,7:25 PM
1328,2018R1006,27,5,2018,1:10 PM
1329,2018R1007,27,5,2018,2:50 PM
1330,2018R1008,27,5,2018,2:40 PM
1331,2018R1101,1,6,2018,7:50 PM
1332,2018R1102,2,6,2018,1:45 PM
1333,2018R1103,2,6,2018,2:10 PM
1334,2018R1104,2,6,2018,4:35 PM
1335,2018R1105,2,6,2018,7:25 PM
1336,2018R1106,2,6,2018,6:10 PM
1337,2018R1107,3,6,2018,1:10 PM
1338,2018R1108,3,6,2018,3:20 PM
1339,2018R1109,3,6,2018,4:10 PM
1340,2018R1201,8,6,2018,7:20 PM
1341,2018R1202,9,6,2018,1:45 PM
1342,2018R1203,9,6,2018,4:35 PM
1343,2018R1204,9,6,2018,7:25 PM
1344,2018R1205,10,6,2018,1:10 PM
1345,2018R1206,10,6,2018,2:40 PM
1346,2018R1207,11,6,2018,3:20 PM
1347,2018R1301,14,6,2018,7:20 PM
1348,2018R1302,15,6,2018,7:50 PM
1349,2018R1303,16,6,2018,1:45 PM
1350,2018R1304,16,6,2018,4:35 PM
1351,2018R1305,16,6,2018,7:25 PM
1352,2018R1306,17,6,2018,3:20 PM
1353,2018R1401,21,6,2018,6:10 PM
1354,2018R1402,22,6,2018,7:20 PM
1355,2018R1403,23,6,2018,1:45 PM
1356,2018R1404,23,6,2018,4:35 PM
1357,2018R1405,23,6,2018,7:25 PM
1358,2018R1406,24,6,2018,3:20 PM
1359,2018R1501,28,6,2018,7:20 PM
1360,2018R1502,29,6,2018,7:50 PM
1361,2018R1503,30,6,2018,1:45 PM
1362,2018R1504,30,6,2018,4:05 PM
1363,2018R1505,30,6,2018,7:25 PM
1364,2018R1506,30,6,2018,7:25 PM
1365,2018R1507,1,7,2018,1:10 PM
1366,2018R1508,1,7,2018,3:20 PM
1367,2018R1509,1,7,2018,2:40 PM
1368,2018R1601,5,7,2018,7:20 PM
1369,2018R1602,6,7,2018,7:50 PM
1370,2018R1603,7,7,2018,1:45 PM
1371,2018R1604,7,7,2018,4:05 PM
1372,2018R1605,7,7,2018,7:25 PM
1373,2018R1606,7,7,2018,7:10 PM
1374,2018R1607,8,7,2018,1:10 PM
1375,2018R1608,8,7,2018,3:20 PM
1376,2018R1609,8,7,2018,2:40 PM
1377,2018R1701,12,7,2018,7:20 PM
1378,2018R1702,13,7,2018,7:50 PM
1379,2018R1703,14,7,2018,1:45 PM
1380,2018R1704,14,7,2018,4:35 PM
1381,2018R1705,14,7,2018,7:25 PM
1382,2018R1706,14,7,2018,7:25 PM
1383,2018R1707,15,7,2018,1:10 PM
1384,2018R1708,15,7,2018,3:20 PM
1385,2018R1709,15,7,2018,2:40 PM
1386,2018R1801,20,7,2018,7:50 PM
1387,2018R1802,21,7,2018,1:45 PM
1388,2018R1803,21,7,2018,2:10 PM
1389,2018R1804,21,7,2018,4:35 PM
1390,2018R1805,21,7,2018,7:25 PM
1391,2018R1806,21,7,2018,7:25 PM
1392,2018R1807,22,7,2018,1:10 PM
1393,2018R1808,22,7,2018,1:20 PM
1394,2018R1809,22,7,2018,4:10 PM
1395,2018R1901,27,7,2018,7:50 PM
1396,2018R1902,28,7,2018,1:45 PM
1397,2018R1903,28,7,2018,2:10 PM
1398,2018R1904,28,7,2018,4:35 PM
1399,2018R1905,28,7,2018,7:25 PM
1400,2018R1906,28,7,2018,7:10 PM
1401,2018R1907,29,7,2018,1:10 PM
1402,2018R1908,29,7,2018,3:20 PM
1403,2018R1909,29,7,2018,2:40 PM
1404,2018R2001,3,8,2018,7:50 PM
1405,2018R2002,4,8,2018,1:45 PM
1406,2018R2003,4,8,2018,2:10 PM
1407,2018R2004,4,8,2018,4:05 PM
1408,2018R2005,4,8,2018,7:25 PM
1409,2018R2006,4,8,2018,7:25 PM
1410,2018R2007,5,8,2018,1:10 PM
1411,2018R2008,5,8,2018,3:20 PM
1412,2018R2009,5,8,2018,2:40 PM
1413,2018R2101,10,8,2018,7:50 PM
1414,2018R2102,11,8,2018,1:45 PM
1415,2018R2103,11,8,2018,2:10 PM
1416,2018R2104,11,8,2018,4:05 PM
1417,2018R2105,11,8,2018,7:25 PM
1418,2018R2106,11,8,2018,7:25 PM
1419,2018R2107,12,8,2018,1:10 PM
1420,2018R2108,12,8,2018,3:20 PM
1421,2018R2109,12,8,2018,2:40 PM
1422,2018R2201,17,8,2018,7:50 PM
1423,2018R2202,18,8,2018,1:45 PM
1424,2018R2203,18,8,2018,2:10 PM
1425,2018R2204,18,8,2018,4:35 PM
1426,2018R2205,18,8,2018,7:25 PM
1427,2018R2206,18,8,2018,7:25 PM
1428,2018R2207,19,8,2018,1:10 PM
1429,2018R2208,19,8,2018,1:20 PM
1430,2018R2209,19,8,2018,4:10 PM
1431,2018R2301,24,8,2018,7:20 PM
1432,2018R2302,25,8,2018,1:45 PM
1433,2018R2303,25,8,2018,2:10 PM
1434,2018R2304,25,8,2018,2:35 PM
1435,2018R2305,25,8,2018,7:25 PM
1436,2018R2306,25,8,2018,7:25 PM
1437,2018R2307,26,8,2018,1:10 PM
1438,2018R2308,26,8,2018,3:20 PM
1439,2018R2309,26,8,2018,4:40 PM
1440,2018QF01,6,9,2018,7:20 PM
1441,2018EF01,7,9,2018,7:50 PM
1442,2018EF02,8,9,2018,4:20 PM
1443,2018QF02,8,9,2018,6:10 PM
1444,2018SF01,14,9,2018,7:50 PM
1445,2018SF02,15,9,2018,7:25 PM
1446,2018PF01,21,9,2018,7:50 PM
1447,2018PF02,22,9,2018,1:20 PM
1448,2018GF01,29,9,2018,2:30 PM
1449,2019R0101,21,3,2019,7:25 PM
1450,2019R0102,22,3,2019,7:50 PM
1451,2019R0103,23,3,2019,1:45 PM
1452,2019R0104,23,3,2019,4:05 PM
1453,2019R0105,23,3,2019,7:25 PM
1454,2019R0106,23,3,2019,7:20 PM
1455,2019R0107,24,3,2019,1:10 PM
1456,2019R0108,24,3,2019,3:20 PM
1457,2019R0109,24,3,2019,3:20 PM
1458,2019R0201,28,3,2019,7:20 PM
1459,2019R0202,29,3,2019,7:50 PM
1460,2019R0203,30,3,2019,4:35 PM
1461,2019R0204,30,3,2019,4:40 PM
1462,2019R0205,30,3,2019,7:25 PM
1463,2019R0206,30,3,2019,5:10 PM
1464,2019R0207,31,3,2019,1:10 PM
1465,2019R0208,31,3,2019,3:20 PM
1466,2019R0209,31,3,2019,3:40 PM
1467,2019R0301,4,4,2019,7:20 PM
1468,2019R0302,5,4,2019,7:50 PM
1469,2019R0303,6,4,2019,1:45 PM
1470,2019R0304,6,4,2019,4:35 PM
1471,2019R0305,6,4,2019,6:25 PM
1472,2019R0306,6,4,2019,7:25 PM
1473,2019R0307,7,4,2019,2:20 PM
1474,2019R0308,7,4,2019,3:20 PM
1475,2019R0309,7,4,2019,3:20 PM
1476,2019R0401,11,4,2019,7:20 PM
1477,2019R0402,12,4,2019,7:50 PM
1478,2019R0403,13,4,2019,1:45 PM
1479,2019R0404,13,4,2019,2:10 PM
1480,2019R0405,13,4,2019,4:05 PM
1481,2019R0406,13,4,2019,7:25 PM
1482,2019R0407,13,4,2019,6:10 PM
1483,2019R0408,14,4,2019,2:40 PM
1484,2019R0409,14,4,2019,3:20 PM
1485,2019R0501,18,4,2019,7:35 PM
1486,2019R0502,19,4,2019,4:20 PM
1487,2019R0503,19,4,2019,6:10 PM
1488,2019R0504,20,4,2019,1:45 PM
1489,2019R0505,20,4,2019,4:35 PM
1490,2019R0506,20,4,2019,7:25 PM
1491,2019R0507,21,4,2019,1:10 PM
1492,2019R0508,21,4,2019,4:10 PM
1493,2019R0509,22,4,2019,3:20 PM
1494,2019R0601,24,4,2019,7:35 PM
1495,2019R0602,25,4,2019,3:20 PM
1496,2019R0603,26,4,2019,7:20 PM
1497,2019R0604,27,4,2019,1:45 PM
1498,2019R0605,27,4,2019,4:35 PM
1499,2019R0606,27,4,2019,7:25 PM
1500,2019R0607,27,4,2019,6:10 PM
1501,2019R0608,28,4,2019,3:20 PM
1502,2019R0609,28,4,2019,4:40 PM
1503,2019R0701,3,5,2019,7:50 PM
1504,2019R0702,4,5,2019,1:45 PM
1505,2019R0703,4,5,2019,1:45 PM
1506,2019R0704,4,5,2019,4:35 PM
1507,2019R0705,4,5,2019,7:25 PM
1508,2019R0706,4,5,2019,6:10 PM
1509,2019R0707,5,5,2019,1:10 PM
1510,2019R0708,5,5,2019,3:20 PM
1511,2019R0709,5,5,2019,4:10 PM
1512,2019R0801,10,5,2019,7:50 PM
1513,2019R0802,11,5,2019,1:45 PM
1514,2019R0803,11,5,2019,1:45 PM
1515,2019R0804,11,5,2019,4:35 PM
1516,2019R0805,11,5,2019,7:25 PM
1517,2019R0806,11,5,2019,7:10 PM
1518,2019R0807,12,5,2019,1:10 PM
1519,2019R0808,12,5,2019,3:20 PM
1520,2019R0809,12,5,2019,3:20 PM
1521,2019R0901,17,5,2019,6:10 PM
1522,2019R0902,18,5,2019,1:45 PM
1523,2019R0903,18,5,2019,2:10 PM
1524,2019R0904,18,5,2019,4:35 PM
1525,2019R0905,18,5,2019,7:25 PM
1526,2019R0906,18,5,2019,7:25 PM
1527,2019R0907,19,5,2019,12:40 PM
1528,2019R0908,19,5,2019,3:20 PM
1529,2019R0909,19,5,2019,4:40 PM
1530,2019R1001,24,5,2019,7:50 PM
1531,2019R1002,25,5,2019,1:45 PM
1532,2019R1003,25,5,2019,2:10 PM
1533,2019R1004,25,5,2019,4:05 PM
1534,2019R1005,25,5,2019,7:25 PM
1535,2019R1006,25,5,2019,7:25 PM
1536,2019R1007,26,5,2019,1:10 PM
1537,2019R1008,26,5,2019,3:20 PM
1538,2019R1009,26,5,2019,3:20 PM
1539,2019R1101,31,5,2019,7:50 PM
1540,2019R1102,1,6,2019,1:45 PM
1541,2019R1103,1,6,2019,1:45 PM
1542,2019R1104,1,6,2019,4:35 PM
1543,2019R1105,1,6,2019,7:25 PM
1544,2019R1106,1,6,2019,7:10 PM
1545,2019R1107,2,6,2019,12:20 PM
1546,2019R1108,2,6,2019,3:20 PM
1547,2019R1109,2,6,2019,3:20 PM
1548,2019R1201,7,6,2019,7:50 PM
1549,2019R1202,8,6,2019,1:45 PM
1550,2019R1203,8,6,2019,4:35 PM
1551,2019R1204,8,6,2019,7:10 PM
1552,2019R1205,9,6,2019,3:20 PM
1553,2019R1206,10,6,2019,3:20 PM
1554,2019R1301,13,6,2019,7:20 PM
1555,2019R1302,14,6,2019,7:50 PM
1556,2019R1303,15,6,2019,1:45 PM
1557,2019R1304,15,6,2019,2:35 PM
1558,2019R1305,15,6,2019,7:25 PM
1559,2019R1306,16,6,2019,3:20 PM
1560,2019R1401,20,6,2019,6:10 PM
1561,2019R1402,21,6,2019,7:50 PM
1562,2019R1403,22,6,2019,1:45 PM
1563,2019R1404,22,6,2019,4:35 PM
1564,2019R1405,22,6,2019,7:10 PM
1565,2019R1406,23,6,2019,3:20 PM
1566,2019R1501,27,6,2019,7:20 PM
1567,2019R1502,28,6,2019,7:50 PM
1568,2019R1503,29,6,2019,1:45 PM
1569,2019R1504,29,6,2019,4:35 PM
1570,2019R1505,29,6,2019,7:25 PM
1571,2019R1506,29,6,2019,7:10 PM
1572,2019R1507,30,6,2019,1:10 PM
1573,2019R1508,30,6,2019,3:20 PM
1574,2019R1509,30,6,2019,3:20 PM
1575,2019R1601,5,7,2019,7:50 PM
1576,2019R1602,6,7,2019,1:45 PM
1577,2019R1603,6,7,2019,2:10 PM
1578,2019R1604,6,7,2019,4:05 PM
1579,2019R1605,6,7,2019,7:25 PM
1580,2019R1606,6,7,2019,6:10 PM
1581,2019R1607,7,7,2019,1:10 PM
1582,2019R1608,7,7,2019,3:20 PM
1583,2019R1609,7,7,2019,4:40 PM
1584,2019R1701,12,7,2019,6:10 PM
1585,2019R1702,13,7,2019,1:45 PM
1586,2019R1703,13,7,2019,2:10 PM
1587,2019R1704,13,7,2019,4:35 PM
1588,2019R1705,13,7,2019,7:25 PM
1589,2019R1706,13,7,2019,7:25 PM
1590,2019R1707,14,7,2019,1:10 PM
1591,2019R1708,14,7,2019,3:20 PM
1592,2019R1709,14,7,2019,4:10 PM
1593,2019R1801,19,7,2019,7:20 PM
1594,2019R1802,20,7,2019,1:45 PM
1595,2019R1803,20,7,2019,2:10 PM
1596,2019R1804,20,7,2019,4:35 PM
1597,2019R1805,20,7,2019,7:25 PM
1598,2019R1806,20,7,2019,6:10 PM
1599,2019R1807,21,7,2019,1:10 PM
1600,2019R1808,21,7,2019,2:50 PM
1601,2019R1809,21,7,2019,4:40 PM
1602,2019R1901,26,7,2019,7:50 PM
1603,2019R1902,27,7,2019,1:45 PM
1604,2019R1903,27,7,2019,2:10 PM
1605,2019R1904,27,7,2019,2:35 PM
1606,2019R1905,27,7,2019,7:25 PM
1607,2019R1906,27,7,2019,7:10 PM
1608,2019R1907,28,7,2019,1:10 PM
1609,2019R1908,28,7,2019,3:20 PM
1610,2019R1909,28,7,2019,4:40 PM
1611,2019R2001,2,8,2019,7:50 PM
1612,2019R2002,3,8,2019,1:45 PM
1613,2019R2003,3,8,2019,2:10 PM
1614,2019R2004,3,8,2019,2:35 PM
1615,2019R2005,3,8,2019,7:25 PM
1616,2019R2006,3,8,2019,7:10 PM
1617,2019R2007,4,8,2019,1:10 PM
1618,2019R2008,4,8,2019,3:20 PM
1619,2019R2009,4,8,2019,4:40 PM
1620,2019R2101,9,8,2019,7:50 PM
1621,2019R2102,10,8,2019,1:45 PM
1622,2019R2103,10,8,2019,1:40 PM
1623,2019R2104,10,8,2019,4:35 PM
1624,2019R2105,10,8,2019,7:25 PM
1625,2019R2106,10,8,2019,7:25 PM
1626,2019R2107,11,8,2019,1:10 PM
1627,2019R2108,11,8,2019,3:20 PM
1628,2019R2109,11,8,2019,3:20 PM
1629,2019R2201,16,8,2019,7:50 PM
1630,2019R2202,17,8,2019,1:45 PM
1631,2019R2203,17,8,2019,2:10 PM
1632,2019R2204,17,8,2019,4:05 PM
1633,2019R2205,17,8,2019,7:25 PM
1634,2019R2206,17,8,2019,6:10 PM
1635,2019R2207,18,8,2019,1:10 PM
1636,2019R2208,18,8,2019,3:20 PM
1637,2019R2209,18,8,2019,4:40 PM
1638,2019R2301,23,8,2019,7:50 PM
1639,2019R2302,24,8,2019,1:45 PM
1640,2019R2303,24,8,2019,2:10 PM
1641,2019R2304,24,8,2019,4:35 PM
1642,2019R2305,24,8,2019,7:25 PM
1643,2019R2306,24,8,2019,6:10 PM
1644,2019R2307,25,8,2019,1:10 PM
1645,2019R2308,25,8,2019,3:20 PM
1646,2019R2309,25,8,2019,4:10 PM
1647,2019EF01,5,9,2019,6:10 PM
1648,2019QF01,6,9,2019,7:50 PM
1649,2019EF02,7,9,2019,3:20 PM
1650,2019QF02,7,9,2019,7:25 PM
1651,2019SF01,13,9,2019,7:50 PM
1652,2019SF02,14,9,2019,7:25 PM
1653,2019PF01,20,9,2019,7:50 PM
1654,2019PF02,21,9,2019,4:35 PM
1655,2019GF01,28,9,2019,2:30 PM
1656,2020R0101,19,3,2020,7:40 PM
1657,2020R0102,20,3,2020,7:50 PM
1658,2020R0103,21,3,2020,2:10 PM
1659,2020R0104,21,3,2020,4:35 PM
1660,2020R0105,21,3,2020,6:40 PM
1661,2020R0106,21,3,2020,7:40 PM
1662,2020R0107,22,3,2020,1:05 PM
1663,2020R0108,22,3,2020,3:35 PM
1664,2020R0109,22,3,2020,3:40 PM
1665,2020R0201,11,6,2020,7:40 PM
1666,2020R0202,12,6,2020,7:50 PM
1667,2020R0203,13,6,2020,1:45 PM
1668,2020R0204,13,6,2020,4:35 PM
1669,2020R0205,13,6,2020,7:10 PM
1670,2020R0206,13,6,2020,7:40 PM
1671,2020R0207,14,6,2020,1:05 PM
1672,2020R0208,14,6,2020,3:35 PM
1673,2020R0209,14,6,2020,6:05 PM
1674,2020R0301,18,6,2020,7:40 PM
1675,2020R0302,19,6,2020,7:50 PM
1676,2020R0303,20,6,2020,1:45 PM
1677,2020R0304,20,6,2020,4:35 PM
1678,2020R0305,20,6,2020,7:40 PM
1679,2020R0306,20,6,2020,7:40 PM
1680,2020R0307,21,6,2020,3:05 PM
1681,2020R0308,21,6,2020,8:10 PM
1682,2020R0401,25,6,2020,7:40 PM
1683,2020R0402,26,6,2020,7:50 PM
1684,2020R0403,27,6,2020,1:45 PM
1685,2020R0404,27,6,2020,4:35 PM
1686,2020R0405,27,6,2020,7:40 PM
1687,2020R0406,27,6,2020,7:40 PM
1688,2020R0407,28,6,2020,1:05 PM
1689,2020R0408,28,6,2020,3:35 PM
1690,2020R0409,28,6,2020,6:10 PM
1691,2020R0501,2,7,2020,7:40 PM
1692,2020R0502,3,7,2020,7:50 PM
1693,2020R0503,4,7,2020,1:45 PM
1694,2020R0504,4,7,2020,4:35 PM
1695,2020R0505,4,7,2020,7:40 PM
1696,2020R0506,4,7,2020,7:40 PM
1697,2020R0507,5,7,2020,1:05 PM
1698,2020R0508,5,7,2020,3:35 PM
1699,2020R0509,5,7,2020,6:10 PM
1700,2020R0601,9,7,2020,7:40 PM
1701,2020R0602,10,7,2020,7:50 PM
1702,2020R0603,11,7,2020,12:35 PM
1703,2020R0604,11,7,2020,3:05 PM
1704,2020R0605,11,7,2020,6:05 PM
1705,2020R0606,11,7,2020,7:40 PM
1706,2020R0607,12,7,2020,1:05 PM
1707,2020R0608,12,7,2020,3:35 PM
1708,2020R0609,12,7,2020,6:45 PM
1709,2020R0701,16,7,2020,6:10 PM
1710,2020R0702,17,7,2020,7:50 PM
1711,2020R0703,18,7,2020,1:45 PM
1712,2020R0704,18,7,2020,4:35 PM
1713,2020R0705,18,7,2020,7:40 PM
1714,2020R0706,19,7,2020,1:05 PM
1715,2020R0707,19,7,2020,3:35 PM
1716,2020R0708,19,7,2020,4:35 PM
1717,2020R0709,20,7,2020,7:10 PM
1718,2020R0801,23,7,2020,7:40 PM
1719,2020R0802,24,7,2020,7:50 PM
1720,2020R0803,25,7,2020,1:05 PM
1721,2020R0804,25,7,2020,3:35 PM
1722,2020R0805,25,7,2020,7:10 PM
1723,2020R0806,26,7,2020,12:35 PM
1724,2020R0807,26,7,2020,1:35 PM
1725,2020R0808,26,7,2020,6:10 PM
1726,2020R0809,27,7,2020,6:10 PM
1727,2020R0901,29,7,2020,7:10 PM
1728,2020R0902,30,7,2020,7:50 PM
1729,2020R0903,31,7,2020,3:40 PM
1730,2020R0904,31,7,2020,8:10 PM
1731,2020R0905,1,8,2020,2:35 PM
1732,2020R0906,1,8,2020,5:10 PM
1733,2020R0907,1,8,2020,6:10 PM
1734,2020R0908,2,8,2020,3:35 PM
1735,2020R0909,2,8,2020,4:10 PM
1736,2020R1001,3,8,2020,6:40 PM
1737,2020R1002,4,8,2020,7:10 PM
1738,2020R1003,5,8,2020,5:40 PM
1739,2020R1004,5,8,2020,7:40 PM
1740,2020R1005,6,8,2020,5:40 PM
1741,2020R1006,6,8,2020,8:10 PM
1742,2020R1007,7,8,2020,7:50 PM
1743,2020R1101,8,8,2020,4:05 PM
1744,2020R1102,8,8,2020,7:40 PM
1745,2020R1103,9,8,2020,1:35 PM
1746,2020R1104,9,8,2020,5:40 PM
1747,2020R1105,10,8,2020,6:10 PM
1748,2020R1106,10,8,2020,6:40 PM
1749,2020R1107,11,8,2020,6:05 PM
1750,2020R1108,12,8,2020,7:10 PM
1751,2020R1201,13,8,2020,6:10 PM
1752,2020R1202,14,8,2020,7:50 PM
1753,2020R1203,15,8,2020,2:35 PM
1754,2020R1204,15,8,2020,5:10 PM
1755,2020R1205,15,8,2020,6:10 PM
1756,2020R1206,16,8,2020,1:05 PM
1757,2020R1207,16,8,2020,3:35 PM
1758,2020R1208,16,8,2020,4:10 PM
1759,2020R1209,17,8,2020,7:10 PM
1760,2020R1301,21,8,2020,7:20 PM
1761,2020R1302,22,8,2020,1:45 PM
1762,2020R1303,22,8,2020,4:05 PM
1763,2020R1304,22,8,2020,7:15 PM
1764,2020R1305,22,8,2020,6:10 PM
1765,2020R1306,23,8,2020,12:35 PM
1766,2020R1307,23,8,2020,3:35 PM
1767,2020R1308,23,8,2020,4:10 PM
1768,2020R1309,24,8,2020,7:10 PM
1769,2020R1401,27,8,2020,4:10 PM
1770,2020R1402,27,8,2020,7:10 PM
1771,2020R1403,28,8,2020,7:50 PM
1772,2020R1404,29,8,2020,1:15 PM
1773,2020R1405,29,8,2020,2:35 PM
1774,2020R1406,29,8,2020,7:10 PM
1775,2020R1407,30,8,2020,3:35 PM
1776,2020R1408,30,8,2020,6:10 PM
1777,2020R1501,1,9,2020,5:10 PM
1778,2020R1502,1,9,2020,8:10 PM
1779,2020R1503,2,9,2020,7:10 PM
1780,2020R1504,3,9,2020,4:40 PM
1781,2020R1505,3,9,2020,7:10 PM
1782,2020R1506,4,9,2020,7:50 PM
1783,2020R1601,5,9,2020,7:40 PM
1784,2020R1602,6,9,2020,1:05 PM
1785,2020R1603,6,9,2020,3:35 PM
1786,2020R1604,6,9,2020,6:10 PM
1787,2020R1605,7,9,2020,7:10 PM
1788,2020R1606,8,9,2020,5:10 PM
1789,2020R1607,8,9,2020,8:10 PM
1790,2020R1608,9,9,2020,7:10 PM
1791,2020R1701,10,9,2020,7:10 PM
1792,2020R1702,11,9,2020,7:50 PM
1793,2020R1703,12,9,2020,2:10 PM
1794,2020R1704,12,9,2020,4:35 PM
1795,2020R1705,12,9,2020,7:40 PM
1796,2020R1706,13,9,2020,1:05 PM
1797,2020R1707,13,9,2020,3:05 PM
1798,2020R1708,13,9,2020,6:10 PM
1799,2020R1709,14,9,2020,7:10 PM
1800,2020R1801,17,9,2020,7:10 PM
1801,2020R1802,18,9,2020,7:50 PM
1802,2020R1803,19,9,2020,2:10 PM
1803,2020R1804,19,9,2020,4:40 PM
1804,2020R1805,19,9,2020,7:40 PM
1805,2020R1806,20,9,2020,12:35 PM
1806,2020R1807,20,9,2020,3:35 PM
1807,2020R1808,20,9,2020,6:10 PM
1808,2020R1809,21,9,2020,7:15 PM
1809,2020QF01,1,10,2020,7:10 PM
1810,2020QF02,2,10,2020,7:50 PM
1811,2020EF01,3,10,2020,4:40 PM
1812,2020EF02,3,10,2020,6:10 PM
1813,2020SF01,9,10,2020,6:50 PM
1814,2020SF02,10,10,2020,6:40 PM
1815,2020PF01,16,10,2020,7:20 PM
1816,2020PF02,17,10,2020,6:40 PM
1817,2020GF01,24,10,2020,6:30 PM
1818,2021R0101,18,3,2021,7:25 PM
1819,2021R0102,19,3,2021,7:50 PM
1820,2021R0103,20,3,2021,1:45 PM
1821,2021R0104,20,3,2021,4:05 PM
1822,2021R0105,20,3,2021,7:25 PM
1823,2021R0106,20,3,2021,6:45 PM
1824,2021R0107,21,3,2021,1:10 PM
1825,2021R0108,21,3,2021,3:20 PM
1826,2021R0109,21,3,2021,3:10 PM
1827,2021R0201,25,3,2021,7:20 PM
1828,2021R0202,26,3,2021,7:50 PM
1829,2021R0203,27,3,2021,1:45 PM
1830,2021R0204,27,3,2021,4:05 PM
1831,2021R0205,27,3,2021,7:25 PM
1832,2021R0206,27,3,2021,7:10 PM
1833,2021R0207,28,3,2021,1:10 PM
1834,2021R0208,28,3,2021,3:20 PM
1835,2021R0209,28,3,2021,3:10 PM
1836,2021R0301,1,4,2021,7:40 PM
1837,2021R0302,2,4,2021,4:20 PM
1838,2021R0303,2,4,2021,7:20 PM
1839,2021R0304,3,4,2021,1:45 PM
1840,2021R0305,3,4,2021,4:35 PM
1841,2021R0306,3,4,2021,5:10 PM
1842,2021R0307,4,4,2021,3:20 PM
1843,2021R0308,4,4,2021,6:10 PM
1844,2021R0309,5,4,2021,3:20 PM
1845,2021R0401,8,4,2021,7:20 PM
1846,2021R0402,9,4,2021,7:20 PM
1847,2021R0403,10,4,2021,1:35 PM
1848,2021R0404,10,4,2021,4:35 PM
